id,year,school,school_composition,school_involvement,sep,sep_alpha,sep_beta,oa_1,oa_2,oa_3,oa_4,tr_1,tr_2,em_1,em_2,em_3,em_4,ia_1,ia_2,wc_1,wc_2,cq_1,cq_2,cq_3,cq_4,cq_5,mb_1,mb_2,dp_1,dp_2,mb_3,mb_4,mb_5
4451,10,38,protestant,1,NA,0.6371296581717512,2.1749082804942184,3,3,4,3,3,4,2,2,3,3,5,4,4,4,1,1,1,1,1,4,4,3,5,5,5,5
4452,10,38,protestant,1,NA,0.6371296581717512,2.1749082804942184,3,3,4,3,3,3,3,3,3,3,1,1,3,3,1,1,1,1,2,3,3,3,3,3,3,3
4453,10,38,protestant,1,NA,0.6371296581717512,2.1749082804942184,3,3,3,3,3,3,1,1,1,3,1,1,4,3,1,1,1,1,1,3,3,5,5,3,1,3
4454,10,38,protestant,1,NA,0.6371296581717512,2.1749082804942184,3,3,3,3,3,3,2,2,3,3,1,1,3,3,1,1,1,1,1,3,3,3,4,5,4,3
4455,10,38,protestant,1,NA,0.6371296581717512,2.1749082804942184,3,3,3,3,3,4,2,4,2,4,1,1,3,3,2,2,2,2,2,4,4,5,5,5,4,5
4456,10,38,protestant,1,NA,0.6371296581717512,2.1749082804942184,2,1,2,1,1,1,3,3,1,1,1,1,1,1,2,1,1,1,1,1,2,2,1,3,2,2
4456,11,38,protestant,1,NA,0.6371296581717512,2.1749082804942184,3,3,3,3,3,3,3,3,3,3,1,1,3,3,2,2,2,1,3,3,3,3,3,3,3,3
4457,10,38,protestant,1,NA,0.6371296581717512,2.1749082804942184,2,3,1,2,1,1,1,1,1,2,1,2,1,1,1,1,1,1,1,1,1,1,1,3,1,1
4458,10,38,protestant,1,NA,0.6371296581717512,2.1749082804942184,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,3,4
4459,10,38,protestant,1,NA,0.6371296581717512,2.1749082804942184,2,2,1,2,1,2,1,3,2,3,2,3,1,1,1,1,1,1,1,2,2,2,3,3,3,1
4460,10,38,protestant,1,NA,0.6371296581717512,2.1749082804942184,3,3,2,2,1,2,2,1,1,2,1,5,1,1,1,1,1,1,1,2,2,3,2,5,5,5
4461,10,38,protestant,1,NA,0.6371296581717512,2.1749082804942184,2,1,3,3,3,2,1,2,4,4,2,2,2,3,1,2,1,1,1,3,3,1,1,4,4,4
4462,10,38,protestant,1,NA,0.6371296581717512,2.1749082804942184,3,3,3,3,4,4,4,4,1,5,1,4,3,3,1,1,2,1,2,3,5,1,3,5,3,5
4463,10,38,protestant,1,NA,0.6371296581717512,2.1749082804942184,2,4,3,2,2,2,2,2,2,3,3,3,2,2,1,1,1,1,1,1,2,1,2,5,5,5
4464,10,38,protestant,1,NA,0.6371296581717512,2.1749082804942184,3,2,3,3,3,4,3,2,1,3,1,1,3,3,1,2,1,1,1,4,4,4,4,4,5,4
4465,10,38,protestant,1,NA,0.6371296581717512,2.1749082804942184,3,3,3,3,3,3,2,2,4,3,1,1,3,2,2,2,2,1,1,3,3,3,3,5,4,3
4466,10,38,protestant,1,NA,0.6371296581717512,2.1749082804942184,3,2,4,3,5,5,3,3,3,3,1,1,2,3,1,2,2,3,3,2,2,3,4,5,3,3
4467,10,38,protestant,1,NA,0.6371296581717512,2.1749082804942184,3,3,3,4,4,4,3,3,1,4,1,1,3,3,2,4,4,1,1,4,4,3,3,4,5,3
4468,10,38,protestant,1,NA,0.6371296581717512,2.1749082804942184,3,3,3,3,4,3,2,2,2,3,2,4,2,2,3,2,2,1,1,2,3,4,4,3,3,3
4469,10,38,protestant,1,NA,0.6371296581717512,2.1749082804942184,3,3,3,3,2,2,3,3,2,3,1,1,3,3,1,1,1,1,1,2,2,3,3,4,2,3
4470,10,38,protestant,1,NA,0.6371296581717512,2.1749082804942184,3,3,3,3,3,3,3,3,3,5,1,1,4,4,3,2,2,2,2,5,5,3,4,4,4,4
4471,10,38,protestant,1,NA,0.6371296581717512,2.1749082804942184,1,1,1,1,1,1,4,5,1,1,2,1,1,1,1,1,1,1,1,1,1,2,1,3,3,3
4471,11,38,protestant,1,NA,0.6371296581717512,2.1749082804942184,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,1,NA,NA,NA,NA,NA,NA,NA
4472,10,38,protestant,1,NA,0.6371296581717512,2.1749082804942184,1,1,2,2,3,1,1,1,1,1,1,1,1,1,2,1,1,1,1,3,1,1,1,1,1,1
4473,10,38,protestant,1,NA,0.6371296581717512,2.1749082804942184,4,4,3,2,3,3,2,2,1,1,1,3,2,3,1,1,1,1,1,NA,NA,1,1,5,5,4
4474,10,38,protestant,1,NA,0.6371296581717512,2.1749082804942184,3,2,4,3,2,2,NA,NA,NA,NA,1,1,2,2,1,1,1,1,1,5,5,4,4,3,3,3
4475,10,38,protestant,1,NA,0.6371296581717512,2.1749082804942184,3,3,3,3,3,4,2,5,3,5,2,1,3,3,2,2,1,1,1,3,5,4,5,5,1,5
4476,10,38,protestant,1,NA,0.6371296581717512,2.1749082804942184,3,3,3,3,3,3,1,1,2,2,2,2,3,3,1,1,4,2,2,3,3,2,2,5,2,4
4477,10,38,protestant,1,NA,0.6371296581717512,2.1749082804942184,5,5,4,5,5,5,2,2,2,2,2,2,3,3,2,2,2,2,2,NA,NA,3,3,4,5,4
4478,10,38,protestant,1,NA,0.6371296581717512,2.1749082804942184,NA,NA,NA,NA,NA,NA,3,3,3,3,2,2,NA,NA,3,3,3,1,1,3,3,NA,NA,NA,NA,NA
4479,10,38,protestant,1,NA,0.6371296581717512,2.1749082804942184,3,4,4,4,5,5,4,4,5,5,1,1,3,4,4,3,3,2,2,3,4,3,4,5,5,5
4480,10,38,protestant,1,NA,0.6371296581717512,2.1749082804942184,5,5,5,5,5,5,4,4,3,5,1,1,4,3,3,4,5,2,3,4,4,5,5,5,1,5
4481,10,38,protestant,1,NA,0.6371296581717512,2.1749082804942184,4,4,5,5,5,5,3,4,5,5,1,1,4,3,1,3,5,2,4,4,4,2,3,5,5,5
4491,10,8,protestant,1,NA,0.46019107082696575,8.959302864799412,2,1,2,2,2,2,1,2,2,1,1,3,2,2,1,1,1,1,1,2,2,2,2,4,3,3
4491,11,8,protestant,1,NA,0.46019107082696575,8.959302864799412,3,3,3,2,3,3,2,2,2,2,2,2,2,2,1,1,1,2,2,3,2,2,3,3,3,3
4492,10,8,protestant,1,NA,0.9377938495939436,6.726006414384852,1,1,2,2,1,2,1,1,1,1,1,2,1,1,1,1,1,NA,NA,3,1,1,2,3,3,2
4492,12,8,protestant,1,NA,0.9377938495939436,6.726006414384852,1,1,1,1,1,1,1,1,1,5,1,1,1,1,1,1,1,1,1,1,1,1,3,1,4,2
4493,10,8,protestant,1,NA,0.9377938495939436,6.726006414384852,2,1,2,3,3,3,4,3,3,3,3,3,2,2,1,2,2,2,1,2,2,4,4,2,3,3
4493,11,8,protestant,1,NA,0.9377938495939436,6.726006414384852,3,3,3,3,3,3,4,4,4,4,3,3,4,4,3,3,3,2,2,3,5,3,3,5,4,5
4493,12,8,protestant,1,NA,0.9377938495939436,6.726006414384852,5,2,4,5,4,4,4,4,5,5,2,1,3,3,2,4,4,2,3,3,4,3,4,5,5,5
4494,10,8,protestant,1,NA,0.9377938495939436,6.726006414384852,3,1,2,2,2,2,1,1,1,3,1,1,2,1,1,1,1,1,1,1,2,3,2,4,2,2
4494,11,8,protestant,1,NA,0.9377938495939436,6.726006414384852,2,1,3,3,2,2,3,1,2,4,1,1,2,2,3,1,1,1,1,1,1,1,1,3,4,2
4494,12,8,protestant,1,NA,0.9377938495939436,6.726006414384852,3,3,3,3,3,3,1,1,1,1,2,3,1,1,1,1,1,1,1,2,2,2,3,4,2,3
4495,10,8,protestant,1,NA,0.9377938495939436,6.726006414384852,3,3,3,2,3,3,2,3,2,NA,3,3,2,2,2,2,1,2,1,3,3,2,3,4,3,3
4495,11,8,protestant,1,NA,0.9377938495939436,6.726006414384852,2,2,2,2,2,2,1,1,1,1,1,1,2,2,1,1,2,2,3,3,1,2,2,3,2,3
4496,10,8,protestant,1,NA,0.9377938495939436,6.726006414384852,NA,NA,NA,NA,NA,NA,3,3,1,1,4,4,1,1,1,1,1,1,1,2,1,3,2,NA,NA,NA
4496,11,8,protestant,1,NA,0.9377938495939436,6.726006414384852,1,1,1,1,1,1,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,1,1
4497,10,8,protestant,1,NA,0.9377938495939436,6.726006414384852,1,1,2,1,2,3,2,1,2,1,3,3,1,1,1,1,1,1,1,3,2,2,3,2,1,1
4498,10,8,protestant,1,NA,0.9377938495939436,6.726006414384852,4,2,3,3,2,2,4,2,2,3,4,2,3,3,1,3,2,3,3,2,4,3,4,4,3,4
4498,11,8,protestant,1,NA,0.9377938495939436,6.726006414384852,4,2,4,3,3,2,3,3,2,4,2,2,2,2,1,2,2,2,3,4,5,3,3,5,2,5
4498,12,8,protestant,1,NA,0.9377938495939436,6.726006414384852,5,2,4,4,2,2,3,2,2,4,1,1,4,4,2,2,1,1,1,5,5,5,5,5,5,5
4499,10,8,protestant,1,NA,0.9377938495939436,6.726006414384852,2,1,2,2,1,2,1,1,1,2,1,2,1,1,1,1,1,1,1,3,1,2,2,3,3,2
4499,11,8,protestant,1,NA,0.9377938495939436,6.726006414384852,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,4,4,1,1,NA,NA,NA,NA,NA,NA,NA
4500,10,8,protestant,1,NA,0.9377938495939436,6.726006414384852,3,1,3,2,3,3,3,2,1,2,2,2,2,2,2,1,1,2,2,2,2,2,4,4,3,3
4500,12,8,protestant,1,NA,0.9377938495939436,6.726006414384852,4,1,2,3,3,2,2,2,2,1,1,2,2,1,2,1,1,1,1,3,3,2,2,3,3,3
4501,10,8,protestant,1,NA,0.46019107082696575,8.959302864799412,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
4501,11,8,protestant,1,NA,0.46019107082696575,8.959302864799412,4,3,3,4,3,3,3,3,3,4,3,3,3,3,3,4,4,3,3,3,3,3,3,NA,NA,NA
4502,10,8,protestant,1,NA,0.9377938495939436,6.726006414384852,4,4,4,3,3,3,3,3,4,4,2,2,3,3,1,4,4,3,4,3,3,2,3,5,4,5
4503,10,8,protestant,1,NA,0.9377938495939436,6.726006414384852,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4503,11,8,protestant,1,NA,0.9377938495939436,6.726006414384852,3,1,3,NA,2,2,3,3,3,3,1,1,3,3,1,2,3,2,3,1,3,1,1,4,3,3
4504,10,8,protestant,1,NA,0.9377938495939436,6.726006414384852,2,1,2,2,2,2,1,2,2,1,1,3,2,2,1,1,1,1,1,2,2,2,1,4,3,3
4504,11,8,protestant,1,NA,0.9377938495939436,6.726006414384852,2,1,3,1,2,1,4,3,3,2,3,5,3,4,1,2,2,1,3,5,5,2,3,5,3,2
4505,10,8,protestant,1,NA,0.9377938495939436,6.726006414384852,3,2,3,3,2,2,1,2,2,3,1,1,3,2,2,1,2,2,1,3,3,3,3,4,4,3
4505,11,8,protestant,1,NA,0.9377938495939436,6.726006414384852,3,2,3,3,3,3,2,3,3,2,2,2,3,3,1,2,2,3,3,3,5,2,3,4,4,4
4506,10,8,protestant,1,NA,0.9377938495939436,6.726006414384852,5,1,2,3,3,3,2,1,2,2,1,1,1,1,2,2,1,1,1,2,1,5,5,3,2,2
4506,11,8,protestant,1,NA,0.9377938495939436,6.726006414384852,3,1,3,NA,2,2,2,2,2,4,1,1,2,2,2,2,3,1,1,2,1,1,1,3,3,2
4506,12,8,protestant,1,NA,0.9377938495939436,6.726006414384852,3,3,3,3,3,2,1,3,2,4,3,3,2,2,1,3,4,2,3,5,4,3,4,5,4,4
4507,10,8,protestant,1,NA,0.9377938495939436,6.726006414384852,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,NA,1,1,1,1,1,5,5,1,1,1
4507,11,8,protestant,1,NA,0.9377938495939436,6.726006414384852,3,3,2,1,1,1,1,1,1,1,4,4,1,1,1,1,4,1,1,2,1,1,1,3,5,1
4507,12,8,protestant,1,NA,0.9377938495939436,6.726006414384852,4,3,4,4,4,4,3,3,3,3,3,3,3,1,1,4,NA,2,3,3,3,1,1,3,3,3
4508,10,51,catholic,1,NA,0.670533439692564,2.204606671147589,1,1,2,2,1,1,1,1,1,2,2,4,1,1,1,1,1,1,1,1,2,1,4,4,5,1
4509,10,51,catholic,1,NA,0.670533439692564,2.204606671147589,3,3,5,3,4,4,1,3,2,5,1,1,3,3,1,1,1,1,1,5,5,5,5,5,5,5
4510,10,51,catholic,1,NA,0.670533439692564,2.204606671147589,5,5,5,5,5,5,1,2,4,5,1,1,4,4,1,2,1,1,1,5,5,5,5,4,5,5
4511,10,51,catholic,1,NA,0.670533439692564,2.204606671147589,2,3,3,3,3,3,1,2,3,5,1,2,3,3,1,1,1,1,1,4,3,3,5,4,4,4
4512,10,51,catholic,1,NA,0.670533439692564,2.204606671147589,5,5,5,5,NA,NA,5,3,1,5,1,1,3,3,3,5,5,3,3,5,5,5,5,5,5,5
4513,10,51,catholic,1,NA,0.670533439692564,2.204606671147589,4,5,4,5,4,4,2,4,4,5,1,1,4,4,2,3,3,1,1,5,5,2,2,5,5,5
4514,10,51,catholic,1,NA,0.670533439692564,2.204606671147589,4,4,4,4,3,4,2,3,5,5,1,1,4,4,1,1,1,1,1,2,3,5,5,5,5,5
4515,10,51,catholic,1,NA,0.670533439692564,2.204606671147589,3,3,3,3,2,2,4,4,4,5,2,2,4,4,1,2,2,2,2,3,3,5,5,5,4,3
4516,10,51,catholic,1,NA,0.670533439692564,2.204606671147589,3,3,5,4,3,4,4,2,3,5,1,1,3,3,1,2,1,1,1,2,3,4,5,3,4,3
4517,10,51,catholic,1,NA,0.670533439692564,2.204606671147589,5,5,5,5,4,4,1,1,1,1,1,1,5,5,1,4,4,2,2,3,3,5,5,5,5,5
4518,10,51,catholic,1,NA,0.670533439692564,2.204606671147589,5,3,5,5,4,4,5,2,3,5,1,1,4,4,1,2,1,1,2,2,4,4,4,5,4,3
4519,10,51,catholic,1,NA,0.670533439692564,2.204606671147589,3,3,3,4,5,5,1,1,1,1,1,2,3,3,1,2,1,1,1,2,3,4,5,5,4,3
4520,10,51,catholic,1,NA,0.670533439692564,2.204606671147589,1,1,2,2,2,2,2,1,2,2,3,4,1,1,3,2,1,1,1,1,2,1,3,2,2,1
4521,10,51,catholic,1,NA,0.670533439692564,2.204606671147589,5,3,3,3,3,3,1,2,3,5,5,4,3,3,1,1,1,1,1,4,4,3,5,5,5,5
4522,10,51,catholic,1,NA,0.670533439692564,2.204606671147589,4,4,4,5,4,4,2,4,3,2,1,1,3,3,2,2,1,2,1,5,4,4,5,5,1,4
4523,10,51,catholic,1,NA,0.670533439692564,2.204606671147589,5,5,5,5,5,5,5,5,5,5,1,1,5,5,1,1,1,1,1,5,5,5,5,5,5,5
4524,10,51,catholic,1,NA,0.670533439692564,2.204606671147589,4,4,5,3,5,5,1,2,3,5,1,1,3,3,2,1,1,1,1,3,1,5,5,5,5,5
4525,10,51,catholic,1,NA,0.670533439692564,2.204606671147589,3,1,3,3,2,2,1,1,1,5,3,2,2,2,1,1,1,1,1,4,3,3,3,4,3,3
4526,10,51,catholic,1,NA,0.670533439692564,2.204606671147589,4,3,5,4,3,3,2,3,4,4,1,1,3,3,2,1,1,1,2,5,5,3,4,4,4,3
4528,10,51,catholic,1,NA,0.670533439692564,2.204606671147589,5,5,5,5,3,4,5,5,5,5,2,1,5,5,1,1,1,1,1,5,5,5,5,5,5,5
4529,10,51,catholic,1,NA,0.670533439692564,2.204606671147589,4,4,4,4,4,4,2,3,3,4,2,1,3,4,2,1,1,2,2,5,4,5,5,5,5,5
4530,10,51,catholic,1,NA,0.670533439692564,2.204606671147589,4,1,3,3,1,1,3,2,2,3,4,3,2,2,1,2,1,1,1,1,2,1,3,4,3,3
4531,10,51,catholic,1,NA,0.670533439692564,2.204606671147589,5,3,4,5,4,4,2,2,3,4,2,2,3,3,1,2,2,1,1,4,2,2,5,5,5,4
4532,10,51,catholic,1,NA,0.670533439692564,2.204606671147589,5,5,5,4,4,4,2,3,4,5,1,1,5,5,1,1,1,1,1,4,4,3,5,5,5,5
4533,10,51,catholic,1,NA,0.670533439692564,2.204606671147589,4,1,4,3,3,3,2,2,3,4,1,1,3,3,2,2,1,1,1,4,3,2,5,5,4,4
4534,10,51,catholic,1,NA,0.670533439692564,2.204606671147589,2,2,4,3,4,3,1,2,4,NA,1,1,4,4,1,1,1,1,1,4,4,5,5,5,5,4
4535,10,51,catholic,1,NA,0.670533439692564,2.204606671147589,5,5,5,4,5,5,4,4,4,3,1,1,3,3,2,4,1,1,1,5,5,5,5,5,5,5
4536,10,51,catholic,1,NA,0.670533439692564,2.204606671147589,4,4,4,NA,3,3,2,4,4,5,2,1,3,3,3,2,2,2,2,4,3,5,5,5,5,3
4537,10,51,catholic,1,NA,0.670533439692564,2.204606671147589,5,5,5,5,4,4,4,5,4,5,1,1,5,5,5,5,4,3,5,3,5,5,5,5,5,5
4538,10,51,catholic,1,NA,0.670533439692564,2.204606671147589,1,1,1,3,1,1,5,1,1,1,5,5,1,1,1,2,1,1,2,1,2,3,5,2,3,2
4539,10,51,catholic,1,NA,0.670533439692564,2.204606671147589,4,3,4,4,3,3,1,1,1,3,1,1,3,3,1,2,2,1,2,2,4,3,5,4,3,3
4540,10,51,catholic,1,NA,0.670533439692564,2.204606671147589,2,3,3,3,3,2,1,3,1,3,3,2,2,2,2,2,2,2,1,3,3,1,1,5,5,2
4541,10,51,catholic,1,NA,0.670533439692564,2.204606671147589,3,3,3,3,3,3,1,1,4,4,1,1,3,3,1,4,1,1,1,5,3,5,5,5,3,5
4542,10,51,catholic,1,NA,0.670533439692564,2.204606671147589,4,3,5,4,4,3,1,1,4,4,1,1,4,4,1,1,2,1,1,5,3,5,5,5,5,5
4543,10,51,catholic,1,NA,0.670533439692564,2.204606671147589,3,4,3,3,3,3,3,4,4,3,1,2,3,3,1,1,1,1,1,3,3,1,3,5,5,1
4544,10,51,catholic,1,NA,0.670533439692564,2.204606671147589,3,2,3,3,2,2,3,4,3,5,2,2,2,2,1,1,1,1,1,2,3,3,3,4,3,1
4545,10,51,catholic,1,NA,0.670533439692564,2.204606671147589,3,5,4,3,3,3,2,2,3,4,1,1,3,3,2,2,1,1,1,4,3,2,5,4,3,3
4546,10,51,catholic,1,NA,0.670533439692564,2.204606671147589,3,3,4,5,4,4,3,3,4,5,1,1,3,3,3,3,3,1,2,3,4,4,1,5,5,3
4547,10,51,catholic,1,NA,0.670533439692564,2.204606671147589,3,5,3,4,3,2,5,4,5,4,1,2,3,3,1,1,1,1,1,1,3,5,5,5,5,5
4548,10,51,catholic,1,NA,0.670533439692564,2.204606671147589,4,3,4,3,3,3,3,3,3,3,5,5,4,2,1,1,1,1,1,5,5,3,3,4,4,3
4549,10,14,catholic,1,NA,0.7862197235172088,3.9888810744338596,1,4,4,3,1,2,2,4,1,3,1,1,1,4,1,1,1,1,1,4,1,5,4,3,1,3
4550,10,14,catholic,1,NA,0.7862197235172088,3.9888810744338596,NA,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,5,5,1,1,1
4551,10,14,catholic,1,NA,0.7862197235172088,3.9888810744338596,1,1,NA,1,3,2,2,3,2,4,1,1,1,1,2,2,2,2,2,2,1,4,NA,1,1,1
4552,10,14,catholic,1,NA,0.7862197235172088,3.9888810744338596,3,3,3,3,3,3,3,3,1,4,2,2,1,1,1,1,1,1,1,4,3,2,3,4,4,3
4553,10,14,catholic,1,NA,0.7862197235172088,3.9888810744338596,2,4,3,2,3,3,4,2,1,2,1,1,1,NA,1,1,1,1,1,3,3,2,2,1,2,1
4555,10,14,catholic,1,NA,0.7862197235172088,3.9888810744338596,3,3,3,3,3,3,1,2,1,3,2,2,1,1,1,2,1,1,1,4,3,2,3,NA,NA,NA
4556,10,14,catholic,1,NA,0.7862197235172088,3.9888810744338596,2,2,2,3,2,3,1,1,1,1,3,1,3,2,2,3,2,2,2,1,1,3,3,3,3,3
4557,10,14,catholic,1,NA,0.7862197235172088,3.9888810744338596,1,1,1,2,1,1,1,2,1,2,1,1,1,1,1,2,2,1,1,3,2,3,3,1,1,1
4558,10,14,catholic,1,NA,0.7862197235172088,3.9888810744338596,2,2,2,2,2,2,1,1,3,3,1,1,2,2,1,1,1,1,1,2,1,1,1,5,2,2
4559,10,14,catholic,1,NA,0.7862197235172088,3.9888810744338596,4,4,4,3,3,4,3,4,1,2,1,1,3,3,1,2,3,1,2,3,2,2,2,5,4,4
4560,10,14,catholic,1,NA,0.7862197235172088,3.9888810744338596,3,3,3,2,3,3,1,1,1,1,1,1,2,2,2,2,NA,2,2,1,1,1,1,3,3,3
4561,10,14,catholic,1,NA,0.7862197235172088,3.9888810744338596,5,1,4,5,4,4,2,2,3,3,1,1,3,3,1,2,1,1,1,5,4,5,5,NA,NA,NA
4562,10,50,catholic,3,NA,5.927101591291731,21.57502278060744,5,5,5,4,4,4,3,3,4,3,1,1,4,4,4,4,4,2,4,2,2,3,3,3,4,4
4563,10,50,catholic,3,NA,1.3068090786562703,17.275555314051644,2,5,3,4,3,3,2,4,3,5,1,2,5,5,1,5,5,4,5,2,3,3,3,5,5,1
4563,11,50,catholic,3,NA,1.3068090786562703,17.275555314051644,4,4,4,3,4,4,2,5,2,3,3,2,4,4,4,4,4,3,4,4,3,2,4,5,5,5
4564,10,50,catholic,3,NA,5.927101591291731,21.57502278060744,3,2,3,3,2,2,1,1,2,4,3,4,3,2,1,1,1,1,1,1,5,2,4,5,4,4
4565,10,50,catholic,3,NA,1.3068090786562703,17.275555314051644,5,2,4,4,3,3,2,3,5,4,1,5,5,5,3,2,2,2,4,4,4,4,4,3,3,3
4565,11,50,catholic,3,NA,1.3068090786562703,17.275555314051644,4,2,5,2,3,4,2,2,2,2,1,1,5,5,1,2,1,1,1,2,2,3,5,5,5,5
4566,10,50,catholic,3,1,NA,NA,3,2,3,4,3,3,3,2,3,4,1,1,3,3,1,2,1,2,2,3,3,4,4,4,4,3
4566,11,50,catholic,3,1,NA,NA,4,3,4,4,4,4,3,5,4,4,2,2,3,3,3,3,3,2,2,2,4,5,5,5,5,4
4566,12,50,catholic,3,1,NA,NA,3,3,3,4,3,3,3,3,3,3,3,3,3,3,3,1,1,1,1,4,3,5,5,4,3,3
4567,10,50,catholic,3,0,NA,NA,3,3,3,4,5,5,1,3,3,3,1,1,2,2,2,2,1,1,1,4,4,4,4,5,4,5
4567,11,50,catholic,3,0,NA,NA,5,5,5,5,5,5,1,4,5,3,1,1,5,5,1,3,3,2,1,5,5,5,5,5,5,5
4567,12,50,catholic,3,0,NA,NA,5,4,1,5,5,5,2,4,4,4,1,1,4,4,1,3,2,1,1,5,3,5,3,5,5,4
4568,10,50,catholic,3,1,NA,NA,3,2,3,2,2,2,2,2,2,2,2,3,2,2,1,1,1,1,1,1,3,1,1,4,3,3
4568,12,50,catholic,3,1,NA,NA,NA,2,3,3,3,3,2,2,3,4,2,4,3,3,1,1,1,1,1,3,3,3,3,4,4,4
4569,10,50,catholic,3,1,NA,NA,5,5,5,5,3,2,5,4,5,5,1,1,5,5,1,1,2,1,1,5,1,5,5,5,5,3
4569,11,50,catholic,3,1,NA,NA,4,3,3,3,2,2,3,5,2,5,1,1,4,4,1,1,2,1,1,5,5,5,5,5,4,3
4569,12,50,catholic,3,1,NA,NA,4,5,3,4,2,2,3,4,3,5,2,3,4,4,1,1,1,1,1,5,5,5,5,5,5,5
4570,10,50,catholic,3,NA,5.927101591291731,21.57502278060744,5,3,3,4,3,4,2,3,2,5,1,1,4,4,1,2,2,1,1,3,5,3,4,4,4,4
4571,10,50,catholic,3,NA,1.3068090786562703,17.275555314051644,4,4,5,5,5,5,5,3,3,5,1,1,4,4,2,4,5,2,3,3,3,3,3,4,3,2
4571,11,50,catholic,3,NA,1.3068090786562703,17.275555314051644,5,5,5,5,5,5,3,4,4,5,1,1,5,4,5,5,5,2,4,5,5,4,5,4,4,4
4572,10,50,catholic,3,NA,1.3068090786562703,17.275555314051644,3,3,5,5,4,4,4,5,5,5,1,1,4,4,5,5,5,4,4,4,4,5,5,5,5,4
4572,11,50,catholic,3,NA,1.3068090786562703,17.275555314051644,5,5,5,5,5,5,5,3,5,5,1,1,4,4,5,5,5,3,3,5,5,5,5,5,5,5
4573,10,50,catholic,3,NA,3.666453754609041,14.290631654895346,2,3,3,3,3,3,4,3,1,3,1,1,2,2,2,2,1,1,1,1,1,5,5,4,2,1
4573,12,50,catholic,3,NA,3.666453754609041,14.290631654895346,3,3,3,4,3,4,3,3,1,4,2,1,3,3,2,1,2,2,3,5,5,4,5,5,5,5
4574,10,50,catholic,3,NA,5.927101591291731,21.57502278060744,4,4,3,2,1,2,2,1,2,3,2,2,2,2,1,3,1,1,1,2,4,5,5,5,5,4
4574,11,50,catholic,3,NA,5.927101591291731,21.57502278060744,4,4,4,4,3,3,4,4,1,5,1,1,4,4,1,1,2,1,1,4,5,5,5,5,5,5
4575,10,50,catholic,3,NA,1.3068090786562703,17.275555314051644,3,4,3,3,3,3,1,1,1,1,1,1,2,2,1,2,2,1,1,1,1,3,2,2,2,3
4575,11,50,catholic,3,NA,1.3068090786562703,17.275555314051644,4,5,3,4,3,4,1,1,1,4,1,1,2,3,2,2,3,2,2,3,4,3,3,5,2,2
4575,12,50,catholic,3,NA,1.3068090786562703,17.275555314051644,1,2,2,3,2,3,2,2,2,1,1,1,1,2,1,2,2,2,2,2,2,2,4,2,1,1
4576,10,50,catholic,3,NA,5.927101591291731,21.57502278060744,2,1,2,2,2,2,1,2,2,2,4,4,2,2,1,1,1,1,1,1,3,2,2,5,4,3
4577,10,50,catholic,3,NA,1.3068090786562703,17.275555314051644,3,3,3,4,2,2,2,3,2,3,1,4,3,3,1,3,3,1,2,3,3,4,5,3,3,3
4577,11,50,catholic,3,NA,1.3068090786562703,17.275555314051644,4,3,3,4,3,4,3,3,3,5,1,1,3,3,2,3,3,1,1,4,3,3,3,NA,NA,NA
4578,10,50,catholic,3,NA,5.927101591291731,21.57502278060744,5,5,4,4,4,5,3,3,3,5,1,1,3,4,4,4,2,4,4,3,3,4,4,4,5,3
4579,10,50,catholic,3,NA,5.927101591291731,21.57502278060744,5,4,4,4,3,3,3,2,3,5,3,2,3,3,3,3,3,2,2,4,4,3,4,5,5,5
4580,10,50,catholic,3,NA,1.3068090786562703,17.275555314051644,5,5,5,5,5,5,1,3,5,5,1,1,5,5,1,3,3,3,5,5,5,1,5,5,5,2
4580,11,50,catholic,3,NA,1.3068090786562703,17.275555314051644,5,5,5,5,5,5,5,5,5,5,1,1,5,5,2,3,4,3,4,5,5,3,5,5,5,5
4581,10,16,catholic,1,NA,7.772833158005468,68.60109352203725,4,2,5,5,3,3,1,3,3,5,1,5,2,2,1,1,1,1,1,3,5,2,3,5,NA,1
4582,10,16,catholic,1,NA,7.772833158005468,68.60109352203725,5,5,5,5,5,5,NA,NA,NA,5,1,1,5,5,1,2,1,1,1,5,5,5,5,5,5,3
4583,10,16,catholic,1,NA,7.772833158005468,68.60109352203725,4,4,4,4,3,3,3,3,3,3,1,1,4,4,NA,3,3,1,1,3,3,5,5,5,4,4
4584,10,16,catholic,1,NA,7.772833158005468,68.60109352203725,4,5,4,4,3,3,3,4,2,5,1,1,3,3,NA,4,3,3,3,4,5,4,5,5,5,5
